Age,Workclass,Final Weight,Education,Education Number of Years,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income,Age_original,combined_group,sample_weight,Race_Sex_combined,Age_Sex_combined
Late-Middle,Private,179641,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K,56,Late-Middle_HS-grad_Never-married_Prof-specialty_Not-in-family_White_Female_United-States,0.5,White_Female,Late-Middle_Female
Young,Local-gov,213195,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,28,Young_Assoc-acdm_Married-civ-spouse_Adm-clerical_Wife_White_Female_United-States,1.75,White_Female,Young_Female
Early-Middle,Private,157747,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K,34,Early-Middle_HS-grad_Married-civ-spouse_Adm-clerical_Husband_White_Male_United-States,1.4852941176470589,White_Male,Early-Middle_Male
Young,Private,227840,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K,28,Young_HS-grad_Never-married_Transport-moving_Not-in-family_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,Private,169104,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,?,>50K,41,Early-Middle_Bachelors_Married-civ-spouse_Craft-repair_Husband_Asian-Pac-Islander_Male_?,0.5,Asian-Pac-Islander_Male,Early-Middle_Male
Early-Middle,Private,186916,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,60,United-States,>50K,44,Early-Middle_Some-college_Married-civ-spouse_Transport-moving_Husband_White_Male_United-States,1.25,White_Male,Early-Middle_Male
Early-Middle,Private,37646,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,<=50K,34,Early-Middle_Assoc-acdm_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.9107142857142856,White_Male,Early-Middle_Male
Young,Private,157028,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K,26,Young_Masters_Never-married_Prof-specialty_Not-in-family_White_Male_United-States,2.583333333333333,White_Male,Young_Male
Early-Middle,Private,188774,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,2824,40,United-States,>50K,37,Early-Middle_Bachelors_Never-married_Exec-managerial_Not-in-family_White_Male_United-States,1.84375,White_Male,Early-Middle_Male
Senior,?,146272,Some-college,10,Married-civ-spouse,?,Husband,White,Male,3411,0,15,United-States,<=50K,64,Senior_Some-college_Married-civ-spouse_?_Husband_White_Male_United-States,0.7236842105263158,White_Male,Senior_Male
Young,Private,182656,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,25,Young_Assoc-voc_Divorced_Adm-clerical_Unmarried_White_Female_United-States,0.5,White_Female,Young_Female
Late-Middle,Self-emp-not-inc,200471,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,48,Late-Middle_Some-college_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,1.0360824742268042,White_Male,Late-Middle_Male
Late-Middle,Private,358465,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,47,Late-Middle_Some-college_Divorced_Adm-clerical_Not-in-family_White_Female_United-States,0.5,White_Female,Late-Middle_Female
Young,Private,78602,11th,7,Never-married,Other-service,Other-relative,White,Female,0,0,20,United-States,<=50K,17,Young_11th_Never-married_Other-service_Other-relative_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,Private,213416,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K,44,Early-Middle_5th-6th_Married-civ-spouse_Machine-op-inspct_Husband_White_Male_Mexico,0.5625,White_Male,Early-Middle_Male
Late-Middle,Local-gov,345911,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K,46,Late-Middle_Some-college_Divorced_Transport-moving_Not-in-family_White_Female_United-States,0.5,White_Female,Late-Middle_Female
Early-Middle,?,119522,Bachelors,13,Divorced,?,Not-in-family,White,Male,0,0,50,United-States,<=50K,32,Early-Middle_Bachelors_Divorced_?_Not-in-family_White_Male_United-States,0.5,White_Male,Early-Middle_Male
Early-Middle,Federal-gov,126320,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K,42,Early-Middle_Some-college_Married-civ-spouse_Transport-moving_Husband_Black_Male_United-States,1.0833333333333333,Black_Male,Early-Middle_Male
Early-Middle,Self-emp-not-inc,235271,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K,33,Early-Middle_Bachelors_Divorced_Sales_Not-in-family_White_Male_United-States,1.1666666666666667,White_Male,Early-Middle_Male
Senior,Private,141745,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,61,Senior_HS-grad_Divorced_Other-service_Not-in-family_Black_Female_United-States,0.5,Black_Female,Senior_Female
Late-Middle,Private,359461,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,47,Late-Middle_Bachelors_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,1.1521739130434785,White_Male,Late-Middle_Male
Early-Middle,Private,109351,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,8614,0,45,United-States,>50K,35,Early-Middle_Bachelors_Never-married_Sales_Not-in-family_White_Female_United-States,2.7,White_Female,Early-Middle_Female
Senior,Private,148113,10th,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K,62,Senior_10th_Married-civ-spouse_Craft-repair_Husband_Black_Male_United-States,0.5,Black_Male,Senior_Male
Senior,Self-emp-not-inc,75478,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,62,Senior_Bachelors_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,1.5208333333333333,White_Male,Senior_Male
Early-Middle,Private,100375,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States,>50K,38,Early-Middle_Prof-school_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,0.5327868852459017,White_Male,Early-Middle_Male
Young,?,28455,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K,19,Young_Some-college_Never-married_?_Own-child_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,Private,231413,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,33,Early-Middle_Bachelors_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,1.8018018018018016,White_Male,Early-Middle_Male
Early-Middle,Local-gov,119421,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,42,United-States,<=50K,39,Early-Middle_Bachelors_Married-civ-spouse_Prof-specialty_Wife_White_Female_United-States,1.975,White_Female,Early-Middle_Female
Young,Private,206998,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States,<=50K,17,Young_11th_Never-married_Handlers-cleaners_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Late-Middle,Private,183810,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,58,Late-Middle_Some-college_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,1.830188679245283,White_Male,Late-Middle_Male
Early-Middle,Self-emp-inc,187053,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K,35,Early-Middle_Bachelors_Separated_Prof-specialty_Not-in-family_White_Female_United-States,0.625,White_Female,Early-Middle_Female
Early-Middle,Local-gov,155781,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,4064,0,50,United-States,<=50K,34,Early-Middle_HS-grad_Married-civ-spouse_Protective-serv_Husband_White_Male_United-States,0.8625,White_Male,Early-Middle_Male
Late-Middle,?,193895,7th-8th,4,Divorced,?,Unmarried,White,Female,0,0,40,United-States,<=50K,55,Late-Middle_7th-8th_Divorced_?_Unmarried_White_Female_United-States,0.5,White_Female,Late-Middle_Female
Early-Middle,Private,48520,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,32,Early-Middle_Some-college_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.8689320388349514,White_Male,Early-Middle_Male
Young,Self-emp-inc,170125,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K,19,Young_HS-grad_Never-married_Sales_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Early-Middle,Private,107584,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,41,Early-Middle_HS-grad_Married-civ-spouse_Machine-op-inspct_Husband_White_Male_United-States,0.726063829787234,White_Male,Early-Middle_Male
Young,Private,196742,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,24,Young_HS-grad_Divorced_Other-service_Unmarried_White_Female_United-States,0.5,White_Female,Young_Female
Late-Middle,?,244214,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,35,United-States,<=50K,52,Late-Middle_HS-grad_Married-civ-spouse_?_Husband_White_Male_United-States,0.686046511627907,White_Male,Late-Middle_Male
Late-Middle,Local-gov,127921,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,48,Late-Middle_Bachelors_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,1.9285714285714288,White_Male,Late-Middle_Male
Early-Middle,Private,42617,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K,32,Early-Middle_Some-college_Divorced_Prof-specialty_Not-in-family_White_Female_United-States,0.5555555555555556,White_Female,Early-Middle_Female
Late-Middle,Local-gov,191389,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K,47,Late-Middle_HS-grad_Divorced_Adm-clerical_Unmarried_White_Female_United-States,0.5267857142857143,White_Female,Late-Middle_Female
Early-Middle,Private,187983,Prof-school,15,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K,38,Early-Middle_Prof-school_Married-civ-spouse_Sales_Wife_White_Female_United-States,0.5,White_Female,Early-Middle_Female
Young,Private,215110,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K,18,Young_HS-grad_Never-married_Handlers-cleaners_Own-child_Black_Male_United-States,0.5,Black_Male,Young_Male
Young,Private,230292,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,25,Young_HS-grad_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.5871559633027523,White_Male,Young_Male
Early-Middle,Private,90159,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,32,United-States,>50K,36,Early-Middle_Bachelors_Married-civ-spouse_Prof-specialty_Wife_White_Female_United-States,0.6694915254237288,White_Female,Early-Middle_Female
Early-Middle,Private,175398,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K,40,Early-Middle_Assoc-voc_Divorced_Prof-specialty_Not-in-family_White_Female_United-States,0.7,White_Female,Early-Middle_Female
Late-Middle,Self-emp-not-inc,53366,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K,56,Late-Middle_11th_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.6590909090909091,White_Male,Late-Middle_Male
Late-Middle,Private,46155,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,>50K,50,Late-Middle_Assoc-voc_Divorced_Prof-specialty_Unmarried_White_Female_United-States,1.5,White_Female,Late-Middle_Female
Late-Middle,Private,61708,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,6418,0,50,United-States,>50K,55,Late-Middle_HS-grad_Married-civ-spouse_Adm-clerical_Husband_White_Male_United-States,0.9891304347826086,White_Male,Late-Middle_Male
Early-Middle,Local-gov,112650,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,32,Early-Middle_HS-grad_Married-civ-spouse_Protective-serv_Husband_White_Male_United-States,0.8625,White_Male,Early-Middle_Male
Early-Middle,Private,173682,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,>50K,41,Early-Middle_Assoc-voc_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,1.297872340425532,White_Male,Early-Middle_Male
Young,Private,160981,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,52,United-States,<=50K,28,Young_Some-college_Never-married_Adm-clerical_Not-in-family_White_Female_United-States,0.5,White_Female,Young_Female
Late-Middle,Private,72257,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K,53,Late-Middle_Some-college_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,1.830188679245283,White_Male,Late-Middle_Male
Young,?,182332,Assoc-voc,11,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K,26,Young_Assoc-voc_Married-civ-spouse_?_Wife_White_Female_United-States,0.5,White_Female,Young_Female
Late-Middle,Local-gov,48788,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,5455,0,55,United-States,<=50K,60,Late-Middle_Bachelors_Separated_Prof-specialty_Unmarried_White_Female_United-States,0.6,White_Female,Late-Middle_Female
Young,Private,417668,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K,21,Young_Some-college_Never-married_Other-service_Own-child_White_Male_United-States,0.5035714285714286,White_Male,Young_Male
Young,Private,107458,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,29,Young_HS-grad_Married-civ-spouse_Transport-moving_Husband_White_Male_United-States,0.6408450704225352,White_Male,Young_Male
Senior,Private,147551,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2174,50,United-States,>50K,73,Senior_Some-college_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,1.4166666666666667,White_Male,Senior_Male
Early-Middle,Self-emp-inc,33729,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,43,Early-Middle_Bachelors_Married-civ-spouse_Sales_Husband_White_Male_United-States,0.679372197309417,White_Male,Early-Middle_Male
Early-Middle,Private,101977,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K,45,Early-Middle_Some-college_Married-civ-spouse_Sales_Husband_White_Male_United-States,1.085858585858586,White_Male,Early-Middle_Male
Early-Middle,?,374716,9th,5,Married-civ-spouse,?,Wife,White,Female,0,0,35,United-States,<=50K,35,Early-Middle_9th_Married-civ-spouse_?_Wife_White_Female_United-States,0.5,White_Female,Early-Middle_Female
Early-Middle,Private,214378,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,>50K,36,Early-Middle_HS-grad_Divorced_Prof-specialty_Own-child_White_Female_United-States,1.0,White_Female,Early-Middle_Female
Young,Private,111243,HS-grad,9,Never-married,Sales,Other-relative,White,Female,0,0,50,United-States,<=50K,25,Young_HS-grad_Never-married_Sales_Other-relative_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,Private,252947,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K,38,Early-Middle_Some-college_Married-civ-spouse_Handlers-cleaners_Husband_Black_Male_United-States,0.6666666666666666,Black_Male,Early-Middle_Male
Young,Local-gov,118500,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,30,Young_Some-college_Divorced_Adm-clerical_Unmarried_White_Female_United-States,0.5,White_Female,Young_Female
Late-Middle,Private,195612,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K,49,Late-Middle_Some-college_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,0.6879432624113475,White_Male,Late-Middle_Male
Early-Middle,Local-gov,174575,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,41,Early-Middle_HS-grad_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.7399232245681382,White_Male,Early-Middle_Male
Young,Private,190391,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,27,Young_Some-college_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,0.7205882352941176,White_Male,Young_Male
Senior,Private,166715,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K,64,Senior_Some-college_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,1.0869565217391304,White_Male,Senior_Male
Early-Middle,Self-emp-not-inc,142725,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K,41,Early-Middle_HS-grad_Married-civ-spouse_Transport-moving_Husband_White_Male_United-States,0.6930232558139535,White_Male,Early-Middle_Male
Early-Middle,Private,73471,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,47,United-States,>50K,37,Early-Middle_Bachelors_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,0.6228501228501229,White_Male,Early-Middle_Male
Late-Middle,Private,241745,5th-6th,3,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico,<=50K,51,Late-Middle_5th-6th_Separated_Machine-op-inspct_Unmarried_White_Female_Mexico,0.5,White_Female,Late-Middle_Female
Early-Middle,Private,316141,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,7443,0,40,United-States,<=50K,35,Early-Middle_Some-college_Divorced_Prof-specialty_Unmarried_White_Female_United-States,0.5416666666666666,White_Female,Early-Middle_Female
Senior,Local-gov,248595,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K,61,Senior_1st-4th_Married-civ-spouse_Other-service_Husband_White_Male_Mexico,0.5,White_Male,Senior_Male
